_step,total_comm_count,epi_reward_agent-0,run_id,run_name
19237,640402.0,-980.2217044830322,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
19339,640402.0,-929.1949844360352,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
19418,641377.0,-929.1949844360352,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
19520,641377.0,-897.1181812286377,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
19599,642638.0,-897.1181812286377,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
19701,642638.0,-902.594446182251,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
19780,646347.0,-902.594446182251,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
19882,646347.0,-887.1125164031982,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
19961,648959.0,-887.1125164031982,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20063,648959.0,-917.7418422698975,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20142,650987.0,-917.7418422698975,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20244,650987.0,-972.3253002166748,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20323,654179.0,-972.3253002166748,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20425,654179.0,-931.6043071746826,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20504,656283.0,-931.6043071746826,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20606,656283.0,-826.0703201293945,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20685,657419.0,-826.0703201293945,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20787,657419.0,-963.6321983337402,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20866,658781.0,-963.6321983337402,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
20968,658781.0,-956.0277481079102,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21047,660889.0,-956.0277481079102,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21149,660889.0,-881.66796875,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21228,662467.0,-881.66796875,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21330,662467.0,-769.090503692627,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21409,663728.0,-769.090503692627,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21511,663728.0,-831.7817783355713,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21590,665091.0,-831.7817783355713,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21692,665091.0,-933.9442329406738,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21771,671956.0,-933.9442329406738,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21873,671956.0,-738.0151500701904,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
21952,675338.0,-738.0151500701904,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22054,675338.0,-715.2853021621704,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22133,678266.0,-715.2853021621704,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22235,678266.0,-934.3244304656982,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22314,679521.0,-934.3244304656982,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22416,679521.0,-786.3922309875488,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22495,682239.0,-786.3922309875488,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22597,682239.0,-720.8559989929199,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22676,686718.0,-720.8559989929199,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22778,686718.0,-746.9886093139648,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22857,688395.0,-746.9886093139648,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
22959,688395.0,-704.9263076782227,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23038,691255.0,-704.9263076782227,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23140,691255.0,-782.1877460479736,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23219,692987.0,-782.1877460479736,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23321,692987.0,-749.0765628814697,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23400,696155.0,-749.0765628814697,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23502,696155.0,-676.7981414794922,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23581,701136.0,-676.7981414794922,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23683,701136.0,-822.399091720581,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23762,703003.0,-822.399091720581,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23864,703003.0,-819.878942489624,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
23943,705348.0,-819.878942489624,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24045,705348.0,-756.1693620681763,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24124,710507.0,-756.1693620681763,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24226,710507.0,-927.3707618713379,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24305,714000.0,-927.3707618713379,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24407,714000.0,-812.8601875305176,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24486,717130.0,-812.8601875305176,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24588,717130.0,-763.9312591552734,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24667,721684.0,-763.9312591552734,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24769,721684.0,-772.3362693786621,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24848,724675.0,-772.3362693786621,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
24950,724675.0,-800.8420314788818,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25029,729292.0,-800.8420314788818,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25131,729292.0,-964.1827049255371,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25210,732001.0,-964.1827049255371,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25312,732001.0,-917.8798522949219,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25391,735840.0,-917.8798522949219,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25493,735840.0,-1039.413776397705,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25572,742888.0,-1039.413776397705,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25674,742888.0,-845.6671714782715,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25753,747705.0,-845.6671714782715,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25855,747705.0,-1101.421136856079,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
25934,750064.0,-1101.421136856079,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26036,750064.0,-771.3911972045898,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26115,756860.0,-771.3911972045898,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26217,756860.0,-800.3222827911377,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26296,758635.0,-800.3222827911377,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26398,758635.0,-789.21213722229,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26477,761309.0,-789.21213722229,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26579,761309.0,-756.6773796081543,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26658,768815.0,-756.6773796081543,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26760,768815.0,-746.1450624465942,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26839,775404.0,-746.1450624465942,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
26941,775404.0,-778.4174709320068,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27020,781342.0,-778.4174709320068,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27122,781342.0,-768.6540031433105,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27201,786551.0,-768.6540031433105,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27303,786551.0,-810.2089233398438,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27382,791967.0,-810.2089233398438,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27484,791967.0,-775.6498107910156,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27563,796811.0,-775.6498107910156,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27665,796811.0,-695.4404811859131,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27744,810254.0,-695.4404811859131,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27846,810254.0,-713.9897861480713,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
27925,812209.0,-713.9897861480713,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28027,812209.0,-918.4466381072998,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28106,816184.0,-918.4466381072998,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28208,816184.0,-725.4067506790161,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28287,820890.0,-725.4067506790161,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28389,820890.0,-769.990966796875,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28468,824845.0,-769.990966796875,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28570,824845.0,-822.7456474304199,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28649,833503.0,-822.7456474304199,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28751,833503.0,-805.047492980957,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28830,837562.0,-805.047492980957,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
28932,837562.0,-734.642255783081,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29011,844706.0,-734.642255783081,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29113,844706.0,-989.3415641784668,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29192,847804.0,-989.3415641784668,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29294,847804.0,-827.7577991485596,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29373,851709.0,-827.7577991485596,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29475,851709.0,-713.2377424240112,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29554,854130.0,-713.2377424240112,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29656,854130.0,-966.758638381958,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29735,857382.0,-966.758638381958,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29837,857382.0,-713.7631797790527,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
29916,860306.0,-713.7631797790527,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30018,860306.0,-687.0128870010376,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30097,868709.0,-687.0128870010376,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30199,868709.0,-687.9220352172852,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30278,872783.0,-687.9220352172852,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30380,872783.0,-822.4514293670654,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30459,878789.0,-822.4514293670654,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30561,878789.0,-895.2751188278198,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30640,882714.0,-895.2751188278198,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30742,882714.0,-979.3960933685303,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30821,884570.0,-979.3960933685303,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
30923,884570.0,-675.8211717605591,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31002,890998.0,-675.8211717605591,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31104,890998.0,-706.4825963973999,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31183,901898.0,-706.4825963973999,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31285,901898.0,-786.1429567337036,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31364,907550.0,-786.1429567337036,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31466,907550.0,-730.5535516738892,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31545,912031.0,-730.5535516738892,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31647,912031.0,-756.8403816223145,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31726,916956.0,-756.8403816223145,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31828,916956.0,-743.5499172210693,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
31907,922556.0,-743.5499172210693,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32009,922556.0,-654.1935729980469,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32088,927676.0,-654.1935729980469,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32190,927676.0,-725.9805536270142,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32269,937304.0,-725.9805536270142,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32371,937304.0,-631.2349691390991,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32450,942105.0,-631.2349691390991,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32552,942105.0,-722.555193901062,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32631,948780.0,-722.555193901062,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32733,948780.0,-666.8713731765747,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32812,953155.0,-666.8713731765747,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32914,953155.0,-713.3698291778564,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
32993,958951.0,-713.3698291778564,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33095,958951.0,-812.5078115463257,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33174,961533.0,-812.5078115463257,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33276,961533.0,-684.0595083236694,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33355,963709.0,-684.0595083236694,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33457,963709.0,-780.5357656478882,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33536,970309.0,-780.5357656478882,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33638,970309.0,-767.1606712341309,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33717,980047.0,-767.1606712341309,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33819,980047.0,-770.0268268585205,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
33898,984084.0,-770.0268268585205,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
34000,984084.0,-838.8489513397217,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
34079,987104.0,-838.8489513397217,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
34181,987104.0,-616.2545824050903,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
34260,996688.0,-616.2545824050903,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
34362,996688.0,-694.1802034378052,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
34441,1005911.0,-694.1802034378052,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
34543,1005911.0,-996.3340644836426,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
34622,1016533.0,-996.3340644836426,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
34724,1016533.0,-731.8455228805542,ftaey7xg,env_reset=40 uncertainty alpha50 q1e-3 quantile_opp: 0.95
153,4563.0,-1717.381519317627,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
232,6320.0,-1717.381519317627,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
334,6320.0,-1007.8418655395508,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
413,7430.0,-1007.8418655395508,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
515,7430.0,-965.5305099487305,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
594,8635.0,-965.5305099487305,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
696,8635.0,-796.2328453063965,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
775,10530.0,-796.2328453063965,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
877,10530.0,-764.5466537475586,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
956,12053.0,-764.5466537475586,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1058,12053.0,-912.9106559753418,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1137,13452.0,-912.9106559753418,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1239,13452.0,-753.1966247558594,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1318,16044.0,-753.1966247558594,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1420,16044.0,-767.0848617553711,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1499,19599.0,-767.0848617553711,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1601,19599.0,-935.5094547271729,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1680,22576.0,-935.5094547271729,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1782,22576.0,-904.329029083252,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1861,27898.0,-904.329029083252,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
1963,27898.0,-993.6014213562012,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2042,32309.0,-993.6014213562012,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2144,32309.0,-876.0233898162842,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2223,56552.0,-876.0233898162842,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2325,56552.0,-830.765043258667,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2404,72648.0,-830.765043258667,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2506,72648.0,-821.9246826171875,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2585,84155.0,-821.9246826171875,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2687,84155.0,-1059.179853439331,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2766,94084.0,-1059.179853439331,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2868,94084.0,-934.36989402771,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
2947,112993.0,-934.36989402771,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3049,112993.0,-783.7254028320312,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3128,117962.0,-783.7254028320312,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3230,117962.0,-817.7066230773926,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3309,123175.0,-817.7066230773926,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3411,123175.0,-863.0793628692627,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3490,127197.0,-863.0793628692627,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3592,127197.0,-882.9331245422363,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3671,130651.0,-882.9331245422363,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3773,130651.0,-787.9231281280518,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3852,136159.0,-787.9231281280518,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
3954,136159.0,-661.9523124694824,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4033,139632.0,-661.9523124694824,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4135,139632.0,-847.3645973205566,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4214,144982.0,-847.3645973205566,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4316,144982.0,-785.709867477417,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4395,149369.0,-785.709867477417,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4497,149369.0,-998.7790355682373,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4576,150629.0,-998.7790355682373,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4678,150629.0,-906.7325744628906,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4757,155403.0,-906.7325744628906,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4859,155403.0,-728.4374752044678,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
4938,158353.0,-728.4374752044678,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
5040,158353.0,-900.1052722930908,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
5119,161088.0,-900.1052722930908,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
5221,161088.0,-714.5809173583984,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
5300,167048.0,-714.5809173583984,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
5402,167048.0,-765.181489944458,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
5481,169571.0,-765.181489944458,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
5583,169571.0,-861.7051296234131,k05ey7b6,env_reset=30 uncertainty alpha50 q1e-3 quantile_opp: 0.95
